text,clean_text,translated_text,subjektivitas,polaritas,sentimen
"Tempat menginap yang nyaman dan lokasi yang strategis. Positif: dekat braga, view kamar bagus, sarapan paginya enak, staff hotel ramah. Negatif: kurang suka kamar mandi bathtub yang masih model lama, tidak ada kids club atau playground.","tempat menginap yang nyaman dan lokasi yang strategis. positif: dekat braga, view kamar bagus, sarapan paginya enak, staff hotel ramah. negatif: kurang suka kamar mandi bathtub yang masih model lama, tidak ada kids club atau playground.","comfortable place to stay and strategic location. positive: close to braga, nice room view, delicious breakfast, friendly hotel staff. negative: don't like the bathroom, the bathtub is still an old model, there is no kids club or playground.",0.6350649350649352,0.34318181818181825,positif
"Nyaman, Pelayanan Ramah, Sarapan enak","nyaman, pelayanan ramah, sarapan enak","comfortable, friendly service, delicious breakfast",0.7666666666666666,0.5916666666666667,positif
"Kamar bagus, makanan enak, bakal balik lagi hehe.","kamar bagus, makanan enak, bakal balik lagi hehe.","nice room, delicious food, will come back again hehe.",0.6666666666666666,0.5333333333333333,positif
"Hotelnya nyaman, semua pelayanannya ramah dan baik recommend banget buat liburan hotelnya.","hotelnya nyaman, semua pelayanannya ramah dan baik recommend banget buat liburan hotelnya.","the hotel is comfortable, all the services are friendly and good, really recommend it for a hotel holiday.",0.525,0.41875,positif
Tempatnya yang sangat strategis di tengah kota jadi mudah kemana saja. Dan yang pasti hotelnya keren banget.,tempatnya yang sangat strategis di tengah kota jadi mudah kemana saja. dan yang pasti hotelnya keren banget.,the location is very strategic in the middle of the city so it's easy to go anywhere. and what is certain is that the hotel is really cool.,0.47095238095238096,0.23952380952380953,positif
"Worth it banget! 🙌🏻🌷. InsyaAllah kalo ke Bandung bakal nginep di sini lagi, makanannya enak-enak🫶🏻.","worth it banget! 🙌🏻🌷. insyaallah kalo ke bandung bakal nginep di sini lagi, makanannya enak-enak🫶🏻.","so worth it! 🙌🏻🌷. god willing, if i go to bandung i will stay here again, the food is delicious 🫶🏻.",0.6166666666666667,0.5416666666666666,positif
"Perfect. Untuk kesekian kalinya nginap di sini, tetap menjadi pilihan pertama untuk staycation di Bandung, saya memilih tipe condotel biar kamarnya luas, kamar mandinya ada bathtub, air panasnya lancar, kolam renang besar, makanan enak, dekat ke jalan Braga buat malem-malem kulineran, pokoknya terbaik.","perfect. untuk kesekian kalinya nginap di sini, tetap menjadi pilihan pertama untuk staycation di bandung, saya memilih tipe condotel biar kamarnya luas, kamar mandinya ada bathtub, air panasnya lancar, kolam renang besar, makanan enak, dekat ke jalan braga buat malem-malem kulineran, pokoknya terbaik.","perfect. this is the umpteenth time staying here, it remains the first choice for a staycation in bandung, i chose the condotel type so that the room is spacious, the bathroom has a bathtub, the hot water is smooth, the swimming pool is large, the food is delicious, close to jalan braga for culinary evenings, basically the best.",0.5514880952380953,0.5142857142857142,positif
"Pelayananan oke, makanan enak, kamarnya ok.","pelayananan oke, makanan enak, kamarnya ok.","okay service, good food, okay rooms.",0.5333333333333333,0.5666666666666667,positif
"Sangat cocok untuk family staycation, el royale selalu jadi pilihan favorite keluarga kami, breakfast nya juga enak-enak fasilitas dan lain-lain tidak perlu diragukan lagi the best pokoknya🥰.","sangat cocok untuk family staycation, el royale selalu jadi pilihan favorite keluarga kami, breakfast nya juga enak-enak fasilitas dan lain-lain tidak perlu diragukan lagi the best pokoknya🥰.","very suitable for a family staycation, el royale is always our family's favorite choice, the breakfast is also delicious, the facilities and so on, there is no doubt that it is the best🥰.",0.9916666666666667,0.7383333333333333,positif
"Kami menginap pada libur natal kemaren, kamar luas dan nyaman, menu breakfast enak, dan kerennya mereka memindahkan resto ke ballroom supaya bisa menampung tamu hotel yang banyak, dan makanan pun tidak pernah habis², kalau ke bandung pasti akan menginap lagi di sini karena aksesnya dekat kemana².","kami menginap pada libur natal kemaren, kamar luas dan nyaman, menu breakfast enak, dan kerennya mereka memindahkan resto ke ballroom supaya bisa menampung tamu hotel yang banyak, dan makanan pun tidak pernah habis², kalau ke bandung pasti akan menginap lagi di sini karena aksesnya dekat kemana².","we stayed last christmas holiday, the rooms were spacious and comfortable, the breakfast menu was delicious, and the cool thing was that they moved the restaurant to the ballroom so it could accommodate a lot of hotel guests, and the food never ran out, if you go to bandung, you will definitely stay here again because the access is close where?",0.6033333333333333,0.35,positif
"Kamarnya nyaman banget, pencahayaan kamarnya keren, jadi betah di kamar.","kamarnya nyaman banget, pencahayaan kamarnya keren, jadi betah di kamar.","the room is very comfortable, the room lighting is cool, so you feel at home in the room.",0.825,0.435,positif
"Pelayanannya ramah, kamar bagus dan sesuai pesanan, kemana-mana juga dekat.","pelayanannya ramah, kamar bagus dan sesuai pesanan, kemana-mana juga dekat.","the service is friendly, the rooms are nice and according to orders, everywhere is also close.",0.75,0.4875,positif
Menyenangkan menginap di sini ❤ Terima Kasih.,menyenangkan menginap di sini ❤ terima kasih.,nice stay here ❤ thank you.,1.0,0.6,positif
"Lokasi strategis, dekat Braga, kamar hotel luas dengan fasilitas yang memuaskan, breakfast juga enak dan pilihan menunya banyak, cuman waktu itu saya baru bisa masuk hotel pukul 16.00 mungkin karena lagi musim liburan.","lokasi strategis, dekat braga, kamar hotel luas dengan fasilitas yang memuaskan, breakfast juga enak dan pilihan menunya banyak, cuman waktu itu saya baru bisa masuk hotel pukul 16.00 mungkin karena lagi musim liburan.","strategic location, near braga, spacious hotel rooms with satisfactory facilities, breakfast was also delicious and there were many menu choices, but at that time i was only able to enter the hotel at 16.00, maybe because it was the holiday season.",0.705,0.42000000000000004,positif
Kami sekeluarga sangat menikmati menginap di El Hotel Bandung. Secara keseluruhan semuanya baik. Recommended. Oke deh pokoknya.,kami sekeluarga sangat menikmati menginap di el hotel bandung. secara keseluruhan semuanya baik. recommended. oke deh pokoknya.,"our family really enjoyed staying at el hotel bandung. overall everything is good. recommended. okay, that's all.",0.45,0.425,positif
"Udah pasti nginep di sini kalo ke Bandung dan kali ini dapet upgrade kamar di deluxe ke executive tanpa biaya tambahan, untuk fasilitas dan layanan semuanya selalu baik","udah pasti nginep di sini kalo ke bandung dan kali ini dapet upgrade kamar di deluxe ke executive tanpa biaya tambahan, untuk fasilitas dan layanan semuanya selalu baik","i will definitely stay here if i go to bandung and this time i got an upgrade from the deluxe to the executive room at no extra cost, for the facilities and service everything is always good",0.525,0.32499999999999996,positif
"Tempat nyaman, fasilitas oke semua. Have a great staycation here! 🥰.","tempat nyaman, fasilitas oke semua. have a great staycation here! 🥰.","comfortable place, all facilities are okay. have a great staycation here! 🥰.",0.6833333333333332,0.6333333333333333,positif
"Pelayanan ramah, kamar luas dan bersih.","pelayanan ramah, kamar luas dan bersih.","friendly service, spacious and clean rooms.",0.6000000000000001,0.37083333333333335,positif
"Tempat strategis, pelayanan ramah, menu sarapan banyak, hotel bersih. 👍.","tempat strategis, pelayanan ramah, menu sarapan banyak, hotel bersih. 👍.","strategic location, friendly service, large breakfast menu, clean hotel. 👍.",0.5428571428571428,0.3186507936507937,positif
"Ya. Kesekian kali nya, sudah tak terhitung lagi menginap dan menghabiskan waktu di El Hotel bandung, sangat nyaman untuk bawa keluarga, roomnya besar dan nyaman, pelayan roo servicenya gercep dan ramah, rapi customer service nya justru kurang frendly, makan nya enak semua, tapi tidak pernah ada lontong sayur. Kolam renangnya juga besar. Ok banget. Dan tidak perlu ke yang lain El Hotel Bandung pilihan terbaik 👌 thx.","ya. kesekian kali nya, sudah tak terhitung lagi menginap dan menghabiskan waktu di el hotel bandung, sangat nyaman untuk bawa keluarga, roomnya besar dan nyaman, pelayan roo servicenya gercep dan ramah, rapi customer service nya justru kurang frendly, makan nya enak semua, tapi tidak pernah ada lontong sayur. kolam renangnya juga besar. ok banget. dan tidak perlu ke yang lain el hotel bandung pilihan terbaik 👌 thx.","yes. this is the umpteenth time, i've stayed countless times and spent time at el hotel bandung, it's very comfortable to bring the family, the room is big and comfortable, the room service is fast and friendly, the customer service is neat, the customer service is actually less friendly, the food is all delicious, but not there was once a vegetable rice cake. the swimming pool is also big. very okay. and no need to go to another hotel, el bandung is the best choice 👌 thx.",0.4782051282051282,0.3271794871794872,positif
"Hotel bagus, staf ramah, kamar besar, fasilitas lengkap dan yang paling utama adalah menu breakfast enak pake banget + ada ketan hitam😍.","hotel bagus, staf ramah, kamar besar, fasilitas lengkap dan yang paling utama adalah menu breakfast enak pake banget + ada ketan hitam😍.","good hotel, friendly staff, big rooms, complete facilities and the most important thing is the breakfast menu is really delicious + there is black sticky rice😍.",0.5666666666666667,0.3635416666666667,positif
Selalu puas dengan fasilitas hotel.,selalu puas dengan fasilitas hotel.,always satisfied with the hotel facilities.,1.0,0.5,positif
"Staycation di sini worth to try sih. Best! Pelayanan ramah. Kamarnya pun wangi dan bersih. AC dingin. Air di kamar mandi pun lancar, jadi isi bathub hanya butuh beberapa menit saja. Breakfast nya juga enak, banyak macamnya, apalagi mixed juice enak banget! Fasilitas kolam renangnya pun baik, ada kolam air panasnya, dikasih handuk juga untuk berenang.","staycation di sini worth to try sih. best! pelayanan ramah. kamarnya pun wangi dan bersih. ac dingin. air di kamar mandi pun lancar, jadi isi bathub hanya butuh beberapa menit saja. breakfast nya juga enak, banyak macamnya, apalagi mixed juice enak banget! fasilitas kolam renangnya pun baik, ada kolam air panasnya, dikasih handuk juga untuk berenang.","staycation here is worth trying. best! friendly service. the room smells good and clean. cold ac. the water in the bathroom runs smoothly, so filling the bathtub only takes a few minutes. the breakfast is also delicious, there are many kinds, especially the mixed juice is really delicious! the swimming pool facilities are also good, there is a hot water pool, towels are also provided for swimming.",0.625,0.3619791666666667,positif
"Saya selalu menginap di El Hotel kalo ke Bandung, kamarnya luas, bersih, sarapannya selalu enak, terima kasih El Hotel & aplikasi saya akan datang lagi di lain waktu.","saya selalu menginap di el hotel kalo ke bandung, kamarnya luas, bersih, sarapannya selalu enak, terima kasih el hotel & aplikasi saya akan datang lagi di lain waktu.","i always stay at el hotel when i go to bandung, the rooms are spacious, clean, the breakfast is always delicious, thank you el hotel & the app i will come again another time.",0.8500000000000001,0.6833333333333333,positif
"Sudah tak terhitung berapa kali kami sekeluarga menginap di el bandung. Pokoknya setiap liburan atau business trip ke Bandung tujuan kami pulang ya ke el Bandung. Btw, terima kasih banyak atas fasilitas dan layanan terbaik untuk kami sekeluarga, terutama anak-anak happy banget. Tunggu kami di next vacation and bussines trip yaa. ♥️","sudah tak terhitung berapa kali kami sekeluarga menginap di el bandung. pokoknya setiap liburan atau business trip ke bandung tujuan kami pulang ya ke el bandung. btw, terima kasih banyak atas fasilitas dan layanan terbaik untuk kami sekeluarga, terutama anak-anak happy banget. tunggu kami di next vacation and bussines trip yaa. ♥️","i can't count how many times our family has stayed at el bandung. basically, every holiday or business trip to bandung, our goal is to return to el bandung. btw, thank you very much for the best facilities and services for our family, especially the children, we are really happy. wait for us on the next vacation and business trip, okay? ♥️",0.5085714285714286,0.43714285714285717,positif
